0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
96854, ,TA10311665,49, 微分幾何（一）,  ,3,TAMAU0106,半年,選修,陳瑞堂,3,"[66, 67, 68]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'五': ['6', '7', '8']}"
96858, ,TA10311665,50, 微分幾何（一）,  ,3,TAMAU0106,半年,選修,樂美亨,3,"[66, 67, 68]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'五': ['6', '7', '8']}"
96716, ,TA10311666,51, 高等線性代數（一）,  ,3,TAMAU0115,半年,選修,胡舉卿,3,"[54, 55, 56]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['9', '10', 'A']}"
96838, ,TA10311667,32, 高等幾何（一）,  ,3,TAMAU0128,半年,選修,陳瑞堂,3,"[21, 22, 23]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['6', '7', '8']}"
96855, ,TA10311668,52, 統計學（一）,  ,3,TAMAU0147,半年,選修,張少同,3,"[36, 37, 38]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['6', '7', '8']}"
96859, ,TA10311668,53, 統計學（一）,  ,3,TAMAU0147,半年,選修,呂翠珊,3,"[36, 37, 38]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['6', '7', '8']}"
96002, ,TA10311669,1, 數學導論,  ,3,TAMAU0151,半年,選修,劉家新,3,"[17, 63, 64]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['2'], '五': ['3', '4']}"
96009, ,TA10311669,2, 數學導論,  ,3,TAMAU0151,半年,選修,胡舉卿,3,"[66, 67, 68]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'五': ['6', '7', '8']}"
96717, ,TA10311670,54, 高等微積分特論,  ,3,TAMAU0152,半年,選修,林延輯,3,"[2, 3, 4]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'一': ['2', '3', '4']}"
96026, ,TA10311671,15, 線性代數（一）,  ,3,TAMAU0160,半年,選修,劉容真,3,"[18, 48, 49]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['3'], '四': ['3', '4']}"
96723, ,TA10311671,20, 線性代數（一）,  ,3,TAMAU0160,半年,選修,朱亮儒,3,"[18, 48, 49]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['3'], '四': ['3', '4']}"
96866, ,TA10311671,25, 線性代數（一）,  ,3,TAMAU0160,半年,選修,胡舉卿,3,"[18, 48, 49]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['3'], '四': ['3', '4']}"
96844, ,TA10311672,33, 高等微積分（一）,  ,4,TAMAU0162,半年,選修,謝世峰,3,"[3, 4, 51, 52]",5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：微積分甲（二）。限修學制：大、碩、博,  ,加入,"{'一': ['3', '4'], '四': ['6', '7']}"
96978, ,TA10311672,34, 高等微積分（一）,  ,4,TAMAU0162,半年,選修,陳賢修,3,"[3, 4, 51, 52]",5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：微積分甲（二）。限修學制：大、碩、博,  ,加入,"{'一': ['3', '4'], '四': ['6', '7']}"
96151, ,TA10311673,37, 代數學（一）,  ,3,TAMAU0166,半年,選修,夏良忠,3,"[18, 19, 48]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['3', '4'], '四': ['3']}"
96863, ,TA10311673,39, 代數學（一）,  ,3,TAMAU0166,半年,選修,李華介,3,"[21, 22, 63]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['6', '7'], '五': ['3']}"
96871, ,TA10311673,41, 代數學（一）,  ,3,TAMAU0166,半年,選修,劉家新,3,"[18, 19, 48]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['3', '4'], '四': ['3']}"
96027, ,TA10311674,16, 微積分探索（一）,  ,1,TAMAU0170,半年,選修,林延輯,3,[23],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：微積分甲（一）。限修學制：大、碩、博,  ,加入,{'二': ['8']}
96724, ,TA10311674,21, 微積分探索（一）,  ,1,TAMAU0170,半年,選修,郭君逸,3,[23],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：微積分甲（一）。限修學制：大、碩、博,  ,加入,{'二': ['8']}
96867, ,TA10311674,26, 微積分探索（一）,  ,1,TAMAU0170,半年,選修,郭庭榕,3,[23],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：微積分甲（一）。限修學制：大、碩、博,  ,加入,{'二': ['8']}
96117, ,TA10311675,17, 線性代數探索（一）,  ,1,TAMAU0172,半年,選修,劉容真,3,[19],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：線性代數（一）。限修學制：大、碩、博,  ,加入,{'二': ['4']}
96725, ,TA10311675,22, 線性代數探索（一）,  ,1,TAMAU0172,半年,選修,朱亮儒,3,[19],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：線性代數（一）。限修學制：大、碩、博,  ,加入,{'二': ['4']}
96868, ,TA10311675,27, 線性代數探索（一）,  ,1,TAMAU0172,半年,選修,胡舉卿,3,[19],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：線性代數（一）。限修學制：大、碩、博,  ,加入,{'二': ['4']}
96929, ,TA10311676,35, 高等微積分探索（一）,  ,1,TAMAU0174,半年,選修,謝世峰,3,[53],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：高等微積分（一）。限修學制：大、碩、博,  ,加入,{'四': ['8']}
96979, ,TA10311676,36, 高等微積分探索（一）,  ,1,TAMAU0174,半年,選修,陳賢修,3,[53],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：高等微積分（一）。限修學制：大、碩、博,  ,加入,{'四': ['8']}
96152, ,TA10311677,38, 代數學探索（一）,  ,1,TAMAU0176,半年,選修,夏良忠,3,[49],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：代數學（一）。限修學制：大、碩、博,  ,加入,{'四': ['4']}
96864, ,TA10311677,40, 代數學探索（一）,  ,1,TAMAU0176,半年,選修,李華介,3,[64],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：代數學（一）。限修學制：大、碩、博,  ,加入,{'五': ['4']}
96878, ,TA10311677,42, 代數學探索（一）,  ,1,TAMAU0176,半年,選修,劉家新,3,[49],5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班。先修科目：代數學（一）。限修學制：大、碩、博,  ,加入,{'四': ['4']}
96146, ,TA10311678,18, 微積分甲（一）,  ,4,TAMAU0178,半年,選修,林延輯,3,"[21, 22, 46, 47]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['6', '7'], '四': ['1', '2']}"
96726, ,TA10311678,23, 微積分甲（一）,  ,4,TAMAU0178,半年,選修,郭君逸,3,"[21, 22, 46, 47]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['6', '7'], '四': ['1', '2']}"
96869, ,TA10311678,28, 微積分甲（一）,  ,4,TAMAU0178,半年,選修,郭庭榕,3,"[21, 22, 46, 47]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['6', '7'], '四': ['1', '2']}"
96003, ,TA10311679,3, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,陳賢修,3,"[6, 7, 8]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'一': ['6', '7', '8']}"
96010, ,TA10311679,4, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,林月珍,3,"[6, 7, 8]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'一': ['6', '7', '8']}"
96121, ,TA10311679,5, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,林惠娥,3,"[51, 52, 53]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['6', '7', '8']}"
96837, ,TA10311679,6, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,張幼賢,3,"[51, 52, 53]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['6', '7', '8']}"
96846, ,TA10311679,7, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,王藹農,3,"[51, 52, 53]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['6', '7', '8']}"
96847, ,TA10311679,8, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,洪有情,3,"[51, 52, 53]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['6', '7', '8']}"
96122, ,TA10311679,9, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,楊青育,3,"[36, 37, 38]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['6', '7', '8']}"
96123, ,TA10311679,10, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,范洪源,3,"[36, 37, 38]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['6', '7', '8']}"
96848, ,TA10311679,11, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,紀文鎮,3,"[36, 37, 38]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['6', '7', '8']}"
96849, ,TA10311679,12, 微積分乙（一）,  ,3,TAMAU0180,半年,選修,葉弘裕,3,"[36, 37, 38]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['6', '7', '8']}"
96989, ,TA10311680,13, 基礎微積分,  ,3,TAMAU0182,半年,選修,林月珍,3,"[51, 52, 53]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['6', '7', '8']}"
96950, ,TA10610083,96, 顧客關係管理,  ,3,TAMBM0026,半年,選修,周世玉,3,"[67, 68, 69]",5,"限學士班三年級以上,本校修課人數上限：5人",臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博,  ,加入,"{'五': ['7', '8', '9']}"
96897, ,TA10810043,37, 媒介文化專題研究,  ,3,TAMCM0049,半年,選修,林東泰,3,"[22, 23, 24]",5,"限學士班三年級以上,本校修課人數上限：5人",臺師大校際課程。課程性質：碩士班。綜合大樓7樓大傳所大教室；限修學制：大三以上、碩、博,  ,加入,"{'二': ['7', '8', '9']}"
96898, ,TA10320407,38, 媒體經營管理與財務分析,  ,3,TAMCM0078,半年,選修,陳炳宏,3,"[52, 53, 54]",5,"限學士班三年級以上,本校修課人數上限：5人",臺師大校際課程。課程性質：碩士班。綜合大樓7樓大傳所大教室；限修學制：大三以上、碩、博,  ,加入,"{'四': ['7', '8', '9']}"
96899, ,TA10320408,39, 網路文化與傳播,  ,3,TAMCM0102,半年,選修,胡綺珍,3,"[3, 4, 5]",5,"限碩士班以上,本校修課人數上限：5人",臺師大校際課程。課程性質：碩士班。綜合大樓7樓大傳所大教室；限修學制：碩、博,  ,加入,"{'一': ['3', '4', '5']}"
96381, ,TA10311706,93, 有限元素分析,  ,3,TAMTC0004,半年,選修,屠名正,3,"[26, 27, 28]",6,"本課有先修科目規定,本校修課人數上限：6人",臺師大校際課程。課程性質：學士班及碩士班。先修科目：材料力學。限修學制：大、碩、博,  ,加入,"{'二': ['A', 'B', 'C']}"
96382, ,TA10311708,94, 微機電系統原理與應用,  ,3,TAMTC0009,半年,選修,楊啟榮,3,"[62, 63, 64]",3,本校修課人數上限：3人,臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博,  ,加入,"{'五': ['2', '3', '4']}"
96264, ,TA10810115,90, 工程統計,  ,3,TAMTC8015,半年,選修,屠名正,3,"[41, 42, 43]",6,"本課有先修科目規定,限學士班三年級以上,本校修課人數上限：6人",臺師大校際課程。課程性質：碩士班及博士班。先修科目：微積分乙（一）。限修學制：大三以上、碩、博,  ,加入,"{'三': ['A', 'B', 'C']}"
96383, ,TA10320420,99, 物件導向程式設計,  ,3,TAMTC9006,半年,選修,吳順德,3,"[71, 72, 73]",5,"本課有先修科目規定,本校修課人數上限：5人",臺師大校際課程。課程性質：學士班及碩士班。先修科目：程式設計。限修學制：大、碩、博,  ,加入,"{'五': ['A', 'B', 'C']}"
96384, ,TA10710105,1, 製造聯網整合技術,  ,3,TAMTC9011,半年,選修,楊啟榮,3,"[7, 8, 9]",3,本校修課人數上限：3人,臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博,  ,加入,"{'一': ['7', '8', '9']}"
96385, ,TA10810116,2, 機械實務技術,  ,2,TAMTC9012,半年,選修,程金保,3,"[81, 82, 83, 84]",2,本校修課人數上限：2人,臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博,  ,加入,"{'六': ['6', '7', '8', '9']}"
96741, ,TA10311726,12, 工程數學（一）,  ,3,TAMTU0009,半年,選修,楊啟榮,3,"[17, 18, 19]",3,"本課有先修科目規定,本校修課人數上限：3人",臺師大校際課程。課程性質：學士班。先修科目：微積分乙（二）。限修學制：大、碩、博,  ,加入,"{'二': ['2', '3', '4']}"
96087, ,TA10311733,19, 感測器原理與應用,  ,3,TAMTU0044,半年,選修,吳順德,3,"[41, 42, 43]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['A', 'B', 'C']}"
98111, ,TA10311742,16, 電工實驗,  ,1,TAMTU0102,半年,選修,張國維,3,"[24, 25, 26]",3,本校修課人數上限：3人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['9', '10', 'A']}"
96784, ,TA10311743,28, 電腦輔助製造,  ,3,TAMTU0103,半年,選修,尤尚邦,3,"[56, 57, 58]",1,本校修課人數上限：1人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['A', 'B', 'C']}"
96333, ,TA10520143,28, 音樂與文學,  ,2,TAMUC0047,半年,選修,羅基敏,3,"[21, 22]",3,"限碩士班以上,本校修課人數上限：3人",臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博,  ,加入,"{'二': ['6', '7']}"
96171, ,TA10610124,35, 歌劇文史及作品賞析（一）,  ,2,TAMUC0070,半年,選修,林中光,3,"[7, 8]",1,本校修課人數上限：1人,臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博,  ,加入,"{'一': ['7', '8']}"
96218, ,TA10311772,43, 音樂教育專題研究,  ,2,TAMUM0073,半年,選修,吳舜文,3,"[46, 47]",1,"限碩士班以上,本校修課人數上限：1人",臺師大校際課程。課程性質：碩士班。限修學制：碩、博,  ,加入,"{'四': ['1', '2']}"
96946, ,TA10311805,92, 戲劇與劇場史,  ,2,TAMUU0224,半年,選修,馮翊綱,3,"[35, 36]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['5', '6']}"
96947, ,TA10510103,93, 數位錄音工程,  ,2,TAMUU0245,半年,選修,宋文勝,3,"[18, 19]",3,本校修課人數上限：3人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'二': ['3', '4']}"
96248, ,TA10311827,93, 合唱（一）,  ,1,TAMUU0305,半年,選修,陳麗芬,3,"[9, 10, 69, 70]",1,本校修課人數上限：1人,臺師大校際課程。課程性質：學士班。可重複修；限修學制：大、碩、博,  ,加入,"{'一': ['9', '10'], '五': ['9', '10']}"
96824, ,TA10311828,97, 合奏（一）,  ,1,TAMUU0307,半年,選修,葉樹涵,3,"[56, 57, 58, 59]",1,本校修課人數上限：1人,臺師大校際課程。課程性質：學士班。可重複修；限修學制：大、碩、博,  ,加入,"{'四': ['A', 'B', 'C', 'D']}"
96222, ,TA10311829,98, 鋼琴室內樂（一）,  ,1,TAMUU0309,半年,選修,鄭怡君,3,"[1, 2]",2,本校修課人數上限：2人,臺師大校際課程。課程性質：學士班。限大三修 限大四修 可重複修 第一堂課需測驗器樂演奏程度；限修學制：大、碩、博,  ,加入,"{'一': ['1', '2']}"
96791, ,TA10311835,68, 合奏教學法（一）,  ,2,TAMUU0321,半年,選修,葉樹涵,3,"[56, 57, 58, 59]",1,本校修課人數上限：1人,臺師大校際課程。課程性質：學士班。限大四修；限修學制：大、碩、博,  ,加入,"{'四': ['A', 'B', 'C', 'D']}"
96249, ,TA10311849,6, 吉他（一）,  ,1,TAMUU0361,半年,選修,黃修禮,3,"[46, 47]",10,本校修課人數上限：10人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['1', '2']}"
96821, ,TA10311849,7, 吉他（一）,  ,1,TAMUU0361,半年,選修,黃修禮,3,"[48, 49]",10,本校修課人數上限：10人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['3', '4']}"
96043, ,TA10311865,19, 基礎管樂（一）,  ,2,TAMUU0444,半年,選修,葉樹涵,3,"[41, 42]",2,本校修課人數上限：2人,臺師大校際課程。課程性質：學士班。授課教師具試聽權利，以鑑別選課學生是否具修課能力；限修學制：大、碩、博,  ,加入,"{'三': ['A', 'B']}"
96406, ,TA10810117,65, 營養與癌症,  ,3,TANSC9001,半年,選修,蘇純立,3,"[17, 18, 19]",10,"本課有先修科目規定,本校修課人數上限：10人",臺師大校際課程。課程性質：學士班及碩士班。先修科目：生物化學。研究生欲選修請向授課老師取得授權碼；限修學制：大、碩、博,  ,加入,"{'二': ['2', '3', '4']}"
96765, ,TA10710106,81, 營養生理生化研究,  ,3,TANSM0004,半年,選修,蘇純立,3,"[7, 8, 9]",10,"限學士班三年級以上,本校修課人數上限：10人",臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博,  ,加入,"{'一': ['7', '8', '9']}"
96999, , ,47, 英語聽講（一）,  ,2,TANTNU003,半年,選修,陳秋梅,3,"[6, 7]",2,本校修課人數上限：2人,臺師大校際課程。課程性質：學士班。限大一修；限修學制：大、碩、博,  ,加入,"{'一': ['6', '7']}"
96763, , ,59, 專題討論：課程、教學與評量,  ,2,TANTNU008,半年,選修,張文華,3,"[48, 49]",1,"限博士班,本校修課人數上限：1人",臺師大校際課程。課程性質：博士班。選修同學須具備科學教育或數學教育基礎；限修學制：博,  ,加入,"{'四': ['3', '4']}"
96960, , ,43, 現代版畫（一）,  ,2,TANTNU018,半年,選修,沈金源,3,"[9, 10]",3,本校修課人數上限：3人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'一': ['9', '10']}"
96088, , ,39, 版畫（一）,  ,2,TANTNU023,半年,選修,林雪卿,3,"[63, 64]",2,本校修課人數上限：2人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'五': ['3', '4']}"
96884, , ,73, 臺灣盛行疾病之預防,  ,2,TANTNU024,半年,選修,江大雄,3,"[56, 57]",1,"限學士班三年級以上,本校修課人數上限：1人",臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博,  ,加入,"{'四': ['A', 'B']}"
96931, , ,77, 學校突發疫情的監測、調查、處理與預防,  ,2,TANTNU025,半年,選修,江大雄,3,"[26, 27]",1,"限學士班三年級以上,本校修課人數上限：1人",臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博,  ,加入,"{'二': ['A', 'B']}"
98013, , ,13, 討論與辯論（一）,  ,2,TANTNU026,半年,選修,柯衣凡,3,"[18, 19]",3,本校修課人數上限：3人,臺師大校際課程。課程性質：學士班。限大四修；限修學制：大、碩、博,  ,加入,"{'二': ['3', '4']}"
98011, , ,2, 高級英語聽講（一）,  ,2,TANTNU027,半年,選修,曾於萱,3,"[6, 7]",1,"本課有先修科目規定,本校修課人數上限：1人",臺師大校際課程。課程性質：學士班。先修科目：中級英語聽講（一）　；　中級英語聽講（二）。限大三修；限修學制：大、碩、博,  ,加入,"{'一': ['6', '7']}"
96993, , ,97, 高級英語聽講（一）,  ,2,TANTNU027,半年,選修,曾於萱,3,"[68, 69]",3,"本課有先修科目規定,本校修課人數上限：3人",臺師大校際課程。課程性質：學士班。先修科目：中級英語聽講（一）　；　中級英語聽講（二）。限大三修；限修學制：大、碩、博,  ,加入,"{'五': ['8', '9']}"
98129, , ,94, 中學哲學教材教法（一）,  ,2,TANTNU028,半年,選修,蒲世豪,3,"[41, 42]",3,本校修課人數上限：3人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['A', 'B']}"
96758, ,TA10720109,91, 人文領導,  ,3,TAO5M0005,半年,選修,許書瑋,3,"[32, 33, 34]",2,"限碩士班以上,本校修課人數上限：2人",臺師大校際課程。課程性質：碩士班。限修學制：碩、博,  ,加入,"{'三': ['2', '3', '4']}"
96265, ,TA10710109,14, 虛擬儀控程式設計與應用,  ,3,TAOEC8135,半年,選修,廖書賢,3,"[6, 7, 8]",5,"限學士班三年級以上,本校修課人數上限：5人",臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明,  ,加入,"{'一': ['6', '7', '8']}"
96733, ,TA10710112,16, 生醫晶片製程技術,  ,3,TAOEC8155,半年,選修,邱南福,3,"[67, 68, 69]",4,"限學士班三年級以上,本校修課人數上限：4人",臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明,  ,加入,"{'五': ['7', '8', '9']}"
96035, ,TA10810044,65, 生醫奈米工程概論,  ,3,TAOEC9102,半年,選修,邱南福,3,"[47, 48, 49]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博本課程英文化程度說明,  ,加入,"{'四': ['2', '3', '4']}"
96118, ,TA10710114,67, 光電半導體,  ,3,TAOEC9105,半年,選修,張俊傑,3,"[67, 68, 69]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博本課程英文化程度說明,  ,加入,"{'五': ['7', '8', '9']}"
96167, ,TA10710115,68, 半導體物理,  ,3,TAOEC9107,半年,選修,李敏鴻,3,"[56, 57, 58]",3,本校修課人數上限：3人,臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博本課程英文化程度說明,  ,加入,"{'四': ['A', 'B', 'C']}"
96228, ,TA10710116,11, 光學（一）,  ,3,TAOEM0100,半年,選修,邱爾德,3,"[63, 64, 66]",3,"限學士班三年級以上,本校修課人數上限：3人",臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博本課程英文化程度說明,  ,加入,"{'五': ['3', '4', '6']}"
96229, ,TA10710158,12, 光電電磁學,  ,3,TAOEM0102,半年,選修,蕭惠心,3,"[22, 23, 24]",3,"限學士班三年級以上,本校修課人數上限：3人",臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博本課程英文化程度說明,  ,加入,"{'二': ['7', '8', '9']}"
96393, ,TA10810118,79, 劇本寫作,  ,2,TAPAC9014,半年,選修,梁文菁,3,"[68, 69]",1,"本課有先修科目規定,本校修課人數上限：1人",臺師大校際課程。課程性質：學士班及碩士班。先修科目：西方戲劇與劇場史　；　劇本導讀。限修學制：大、碩、博,  ,加入,"{'五': ['8', '9']}"
96219, ,TA10620102,58, 藝術文化政策探討,  ,3,TAPAM0118,半年,選修,何康國,3,"[18, 19, 20]",5,"限碩士班以上,本校修課人數上限：5人",臺師大校際課程。課程性質：碩士班。限修學制：碩、博,  ,加入,"{'二': ['3', '4', '5']}"
96220, ,TA10810045,59, 藝術創業與財務管理,  ,3,TAPAM0120,半年,選修,歐陽穎,3,"[2, 3, 4]",25,"限學士班三年級以上,本校修課人數上限：25人",臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博,  ,加入,"{'一': ['2', '3', '4']}"
96221, ,TA10311926,60, 劇場舞臺空間、意象與演出,  ,2,TAPAM0122,半年,選修,梁文菁,3,"[51, 52]",2,"限學士班三年級以上,本校修課人數上限：2人",臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博,  ,加入,"{'四': ['6', '7']}"
96945, ,TA10510108,85, 藝企合作,  ,3,TAPAM0182,半年,選修,范聖韜,3,"[21, 22, 23]",1,"限學士班三年級以上,本校修課人數上限：1人",臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博,  ,加入,"{'二': ['6', '7', '8']}"
96160, ,TA10311945,85, 舞台空間概論,  ,2,TAPAU0023,半年,選修,李柏霖,3,"[48, 49]",1,本校修課人數上限：1人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['3', '4']}"
96044, ,TA10311948,69, 美國音樂劇發展概論,  ,2,TAPAU0027,半年,選修,許逸聖,3,"[37, 38]",5,本校修課人數上限：5人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['7', '8']}"
96948, ,TA10520148,70, 兒童劇場,  ,2,TAPAU0030,半年,選修,范聖韜,3,"[37, 38]",1,本校修課人數上限：1人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'三': ['7', '8']}"
96161, ,TA10420258,88, 西方戲劇與劇場史,  ,2,TAPAU0040,半年,選修,梁文菁,3,"[66, 67]",2,"本課有先修科目規定,本校修課人數上限：2人",臺師大校際課程。課程性質：學士班。先修科目：劇本導讀。限修學制：大、碩、博,  ,加入,"{'五': ['6', '7']}"
96949, ,TA10610089,73, 說唱文化藝術,  ,2,TAPAU0041,半年,選修,范聖韜,3,"[5, 6]",1,本校修課人數上限：1人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'一': ['5', '6']}"
96738, ,TA10810046,74, 劇場燈光,  ,2,TAPAU0044,半年,選修,藍羚涵,3,"[48, 49]",2,本校修課人數上限：2人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['3', '4']}"
96740, ,TA10510109,81, 劇本導讀,  ,2,TAPAU0046,半年,選修,梁文菁,3,"[53, 54]",2,本校修課人數上限：2人,臺師大校際課程。課程性質：學士班。限修學制：大、碩、博,  ,加入,"{'四': ['8', '9']}"
98024, ,TA10311959,34, 人格心理學專題研究,  ,3,TAPCC0113,半年,選修,蔡順良,3,"[47, 48, 49]",5,"限碩士班以上,本校修課人數上限：5人",臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博,  ,加入,"{'四': ['2', '3', '4']}"
